,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1181,49,1,2,465,2,6,1,5,3,0,41,2,4,2,3,1,11652,2,1,19,3,2,1.0,10,3.0,3,15,11,2.0,12
1182,36,1,0,894,2,1,4,4,4,0,33,2,2,3,3,1,15411,0,0,15,3,3,0.0,4,4.5,3,3,2,1.0,2
1183,36,1,2,1040,2,3,2,5,4,1,79,4,2,2,1,0,26308,6,0,20,3,1,1.0,13,3.0,3,5,4,0.0,4
1184,54,1,2,584,2,22,5,4,2,0,91,3,4,1,3,1,18685,3,0,25,3,3,1.0,10,4.5,3,10,8,4.0,7
1185,43,1,2,1291,2,15,2,5,3,1,65,2,4,0,3,1,3525,1,0,24,3,1,1.0,14,3.0,3,14,10,6.0,11
1186,35,0,1,880,1,12,4,1,4,1,36,3,2,7,4,2,10414,3,1,24,3,1,0.0,13,2.0,4,11,9,6.0,7
1187,38,1,1,1189,2,1,3,5,4,1,90,3,2,6,4,1,9867,7,0,15,3,4,2.0,19,4.0,4,13,11,2.0,9
1188,29,1,2,991,1,5,3,4,1,1,43,2,2,7,2,0,3356,1,1,13,3,2,1.0,10,3.0,2,10,0,0.0,9
1189,33,1,2,392,1,2,4,4,4,1,93,3,2,7,4,0,3921,1,0,14,3,3,2.0,6,4.5,3,6,2,0.0,4
1190,32,1,2,977,2,2,3,4,4,1,45,3,2,6,2,0,25518,0,0,13,3,3,2.0,10,4.0,2,9,5,1.0,6
1191,31,1,2,1112,1,5,4,5,1,0,67,3,2,7,4,1,22589,1,0,11,3,1,2.0,10,2.0,3,10,0,0.0,2
1192,49,1,2,464,2,16,3,4,4,0,74,3,1,8,1,0,24941,4,1,16,3,2,1.0,17,2.0,2,2,2,2.0,2
1193,38,1,1,148,2,2,3,4,4,0,42,2,1,8,2,2,23826,1,0,22,3,2,0.0,4,3.0,3,4,3,3.0,3
1194,47,1,2,1225,1,2,4,5,2,0,47,4,4,1,2,0,21086,6,0,14,3,3,2.5,10,2.0,3,3,2,1.0,2
1195,49,1,2,809,2,1,3,5,3,1,36,3,4,1,3,2,22384,4,0,14,3,1,0.0,23,2.0,3,8,7,0.0,0
1196,41,1,2,1206,1,23,2,5,4,1,80,3,3,7,3,2,11591,3,1,16,3,4,0.0,21,2.0,3,2,0,0.0,2
1197,20,1,2,727,1,9,1,5,4,1,54,3,1,5,1,2,21082,1,0,11,3,1,0.0,2,3.0,3,2,2,0.0,2
1198,33,1,0,530,1,16,3,5,3,0,36,3,2,7,4,0,16130,1,1,25,3,3,1.0,7,2.0,3,6,5,1.0,2
1199,36,1,2,1351,2,26,4,5,1,1,80,3,2,2,3,1,7419,6,0,14,3,2,2.0,10,2.0,2,3,2,0.0,2
1200,44,1,2,528,0,1,3,5,3,0,44,3,1,4,4,0,4167,4,1,18,3,1,2.5,8,2.0,3,2,2,2.0,2
1201,23,0,2,1320,2,8,1,4,4,1,93,2,1,8,3,2,20586,1,1,11,3,1,0.0,5,2.0,3,5,4,1.0,2
1202,38,1,2,1495,2,4,2,4,4,0,87,3,1,8,3,1,26176,7,0,19,3,4,1.0,7,4.5,2,0,0,0.0,0
1203,53,1,2,1395,2,24,4,4,2,1,48,4,3,2,4,1,3458,3,0,15,3,3,0.0,11,2.0,3,4,3,1.0,2
1204,48,0,1,708,1,7,2,4,4,0,95,3,1,5,3,1,11740,2,1,11,3,3,2.0,19,3.0,3,9,7,7.0,7
1205,32,0,2,1259,2,2,4,5,4,1,95,3,1,8,2,2,24852,1,0,12,3,1,0.0,1,2.0,3,1,0,0.0,0
1206,26,1,0,786,2,7,3,4,4,1,76,3,1,8,4,2,11925,1,0,20,3,3,0.0,7,4.5,3,7,7,5.0,7
1207,55,1,2,1441,2,22,3,2,1,1,94,2,1,6,2,0,23737,5,0,12,3,4,1.0,8,1.0,3,4,2,1.0,2
1208,34,1,2,1157,2,5,2,4,2,1,57,2,2,8,4,1,11912,1,0,14,3,3,1.0,15,3.0,4,15,10,4.0,13
1209,60,1,2,370,2,1,4,4,3,1,92,1,3,2,4,0,20467,3,0,20,3,3,1.0,19,2.0,4,1,0,0.0,0
1210,33,1,2,267,2,21,3,4,2,1,79,4,1,8,2,1,13637,1,0,18,3,4,2.5,14,4.5,3,14,11,2.0,13
1211,37,1,1,1278,1,1,4,4,3,1,31,1,2,7,4,0,7677,1,0,14,3,3,2.0,6,2.0,2,6,3,1.0,3
1212,34,1,2,678,2,19,3,5,2,0,35,2,1,6,4,1,20338,1,0,12,3,2,0.0,10,3.0,3,10,9,7.5,7
1213,23,0,2,427,1,7,3,5,3,1,99,3,1,5,4,0,25103,1,1,21,3,2,1.0,3,2.0,3,3,2,0.0,2
1214,44,1,2,921,2,2,3,5,3,0,96,4,3,2,4,1,14810,1,1,19,3,2,1.0,9,2.0,3,8,7,6.0,7
1215,35,1,1,146,2,2,4,4,1,1,79,2,1,6,4,2,13970,0,1,14,3,3,0.0,6,2.0,4,5,4,1.0,4
1216,43,1,2,1179,1,2,3,4,4,1,73,3,2,7,4,1,6069,1,1,17,3,1,1.0,10,3.0,3,10,9,7.5,8
1217,24,1,2,581,2,9,3,4,3,1,62,4,1,6,3,1,17616,1,0,16,3,4,1.0,5,1.0,3,5,3,0.0,4
1218,41,1,2,918,1,6,3,3,4,1,35,3,3,7,3,2,15869,1,0,12,3,2,0.0,10,3.0,3,10,8,7.5,7
1219,29,1,2,1082,2,9,4,4,4,0,43,3,1,8,3,1,25412,2,0,17,3,3,1.0,9,2.0,3,5,3,1.0,2
1220,36,1,2,530,1,2,4,5,3,0,51,3,2,5,4,2,7439,3,0,15,3,3,0.0,17,2.0,2,13,7,6.0,7
1221,45,1,0,1238,2,1,1,5,3,1,74,2,3,2,3,1,3395,3,0,23,3,4,1.0,25,3.0,2,18,3,7.5,4
1222,24,0,2,240,0,22,1,0,4,1,58,1,1,4,3,1,11585,1,0,11,3,3,1.0,1,2.0,3,1,0,0.0,0
1223,47,0,1,1093,1,9,3,5,3,1,82,1,4,7,3,1,24164,7,0,11,3,3,0.0,25,3.0,1,18,5,7.5,10
1224,26,1,2,390,2,17,4,4,4,1,62,1,1,8,3,1,6217,1,0,15,3,3,2.5,3,3.0,4,3,2,0.0,2
1225,45,1,2,1005,2,28,2,2,4,0,48,2,4,0,2,2,17119,1,0,11,3,3,0.0,21,2.0,3,18,6,7.5,6
1226,32,1,1,585,2,10,3,5,1,1,56,3,1,6,3,1,17360,6,0,13,3,1,1.0,10,3.0,2,5,2,1.0,3
1227,31,1,2,741,2,2,4,5,2,1,69,3,1,8,3,1,18103,1,0,14,3,4,1.0,6,2.0,4,5,2,0.0,3
1228,41,1,0,552,0,4,3,0,3,1,60,1,2,4,2,1,20794,6,0,19,3,2,1.0,10,4.0,3,3,2,1.0,2
1229,40,1,2,369,2,8,2,5,2,0,92,3,2,3,1,1,5041,2,1,16,3,2,1.0,18,3.0,3,1,0,0.0,0
1230,24,1,2,506,2,29,1,4,2,1,91,3,1,8,1,0,3622,1,0,13,3,2,2.5,6,2.0,4,6,2,1.0,2
1231,46,1,2,717,2,13,4,5,3,1,34,3,2,2,2,2,9697,6,0,14,3,4,0.0,19,3.0,3,10,7,0.0,9
1232,35,1,2,1370,2,27,4,5,4,1,49,3,2,3,3,1,5151,2,0,16,3,2,1.0,17,3.0,3,7,7,0.0,7
1233,30,1,2,793,2,16,1,5,2,1,33,3,1,6,4,1,3811,1,0,12,3,2,1.0,10,2.0,2,10,0,0.0,8
1234,47,1,0,543,1,2,4,3,3,1,87,3,2,7,2,1,3536,7,0,11,3,4,1.0,4,3.0,1,1,0,0.0,0
1235,46,1,2,1277,1,2,3,5,3,1,74,3,3,7,4,0,5596,4,1,12,3,2,1.0,13,4.5,2,10,6,0.0,3
1236,36,0,2,1456,1,13,5,3,2,1,96,2,2,7,1,0,8658,5,1,13,3,2,2.5,16,3.0,3,2,2,2.0,2
1237,32,0,2,964,1,1,2,5,1,1,34,1,2,7,2,2,12147,6,0,15,3,2,0.0,10,2.0,3,0,0,0.0,0
1238,23,1,2,160,2,4,1,4,3,0,51,3,1,8,2,2,12862,1,0,13,3,3,0.0,3,3.0,1,3,2,1.0,2
1239,31,1,1,163,2,24,1,2,4,0,30,3,2,3,4,2,6670,2,0,20,3,4,0.0,9,3.0,2,5,4,1.0,4
1240,39,1,0,792,2,1,3,5,4,1,77,3,2,8,4,1,8989,1,1,15,3,4,1.0,9,2.0,3,9,8,5.0,8
1241,32,1,2,371,1,19,3,5,4,1,80,1,3,7,3,1,3840,3,0,13,3,3,1.0,10,2.0,1,4,3,0.0,2
1242,40,1,2,611,1,7,4,4,2,1,88,3,5,1,2,2,4349,1,0,14,3,2,0.0,21,3.0,2,18,8,7.5,8
1243,45,1,2,176,0,4,3,5,3,0,56,1,3,4,3,1,6595,4,0,21,3,3,2.0,9,2.0,4,5,0,0.0,3
1244,30,1,1,1312,2,2,4,2,4,0,78,2,1,6,1,2,26427,0,0,16,3,4,0.0,10,2.0,3,9,7,0.0,7
1245,24,1,1,897,0,10,3,4,1,1,59,3,1,4,4,1,2097,0,0,14,3,4,1.0,3,2.0,3,2,2,2.0,1
1246,30,0,1,600,0,8,3,0,3,0,66,2,1,4,4,0,9732,6,0,11,3,3,1.0,6,0.5,2,4,2,1.0,2
1247,31,1,2,1003,1,5,3,2,1,1,51,3,2,7,3,1,20943,1,0,19,3,3,1.0,6,3.0,3,5,2,0.0,2
1248,27,1,2,1054,2,8,3,4,3,0,67,3,1,6,4,2,6152,1,0,11,3,3,0.0,6,4.5,2,6,2,1.0,4
1249,29,0,2,428,1,9,3,3,2,0,52,1,1,5,2,2,14630,1,0,13,3,3,0.0,2,3.0,3,2,2,2.0,2
1250,29,1,1,461,2,1,3,5,4,1,70,4,2,2,3,2,23060,8,1,12,3,4,0.0,10,4.5,4,3,2,0.0,2
1251,30,1,2,979,1,15,2,3,3,1,94,2,3,7,1,0,3088,2,0,11,3,1,1.0,12,2.0,3,7,7,1.0,7
1252,34,1,2,181,2,2,4,4,4,1,97,4,1,6,4,1,5586,0,1,14,3,1,2.5,6,3.0,3,5,0,1.0,2
1253,33,1,0,1283,1,2,3,3,4,0,62,3,2,7,2,2,10697,8,0,15,3,4,0.0,13,2.0,2,11,7,1.0,7
1254,49,1,2,1313,1,11,4,3,4,0,80,3,2,7,4,2,8191,3,0,12,3,3,0.0,8,1.0,4,5,1,0.0,4
1255,33,0,2,211,1,16,3,5,1,0,74,3,3,7,1,2,10092,2,1,20,3,3,0.0,11,2.0,2,0,0,0.0,0
1256,38,1,1,594,2,2,2,4,3,0,75,2,1,8,2,1,15963,4,0,14,3,2,1.0,9,4.0,2,6,1,0.0,5
1257,31,0,2,1079,1,16,4,3,1,1,70,3,3,7,3,1,19002,2,0,13,3,1,2.5,10,2.0,3,1,0,0.0,0
1258,29,1,2,590,2,4,3,2,4,0,91,2,1,6,1,0,10007,1,0,13,3,3,1.0,1,2.0,3,1,0,0.0,0
1259,30,1,2,305,2,16,3,5,3,1,58,4,2,2,3,1,9128,3,0,16,3,3,1.0,10,3.0,3,7,0,1.0,7
1260,32,1,0,953,2,5,4,2,2,1,65,3,1,6,2,2,17674,2,0,14,3,2,0.0,12,3.0,3,7,7,0.0,7
1261,38,1,2,833,2,18,3,4,2,1,60,1,2,2,4,1,24539,3,1,16,3,3,1.0,15,2.0,3,1,0,1.0,0
1262,43,0,1,807,2,17,3,2,3,1,38,2,1,6,3,1,15587,2,1,16,3,4,1.0,6,4.0,3,1,0,0.0,0
1263,42,1,2,855,2,12,3,4,2,1,57,3,1,8,2,0,8952,8,0,22,3,2,2.5,7,4.5,2,5,3,0.0,4
1264,55,1,2,478,2,2,3,4,3,1,60,2,5,0,1,1,19805,8,0,12,3,2,2.5,10,2.0,3,1,0,0.0,0
1265,33,1,0,775,2,4,3,2,4,1,90,3,2,6,2,0,6194,5,0,15,3,4,2.0,11,2.0,2,9,8,1.0,7
1266,41,1,2,548,2,9,4,5,3,1,94,3,1,8,1,0,20520,1,0,20,3,2,2.0,5,2.0,3,5,3,0.0,4
1267,34,1,0,1375,1,10,3,5,4,1,87,3,2,7,3,0,12313,1,1,14,3,3,1.0,15,3.0,3,15,14,0.0,7
1268,53,1,0,661,2,1,4,4,1,0,60,2,4,3,3,1,22308,4,1,20,3,4,2.5,27,2.0,2,3,2,0.0,2
1269,43,1,2,244,0,2,3,5,2,1,97,3,1,4,4,2,5033,0,0,13,3,2,0.0,10,4.5,3,9,7,1.0,8
1270,34,1,2,511,1,3,2,5,4,0,32,1,2,7,4,2,25353,5,0,12,3,1,0.0,6,3.0,3,2,2,2.0,2
1271,21,0,2,337,1,7,1,3,2,1,31,3,1,5,2,2,4567,1,0,13,3,2,0.0,1,3.0,3,1,0,1.0,0
1272,38,1,2,1153,2,6,2,1,4,0,40,2,1,8,3,1,16376,1,0,11,3,2,1.0,5,3.0,3,5,4,0.0,4
1273,22,0,2,1294,2,8,1,4,3,0,79,3,1,8,1,1,15999,1,1,17,3,3,0.0,1,4.5,3,1,0,0.0,0
1274,31,1,2,196,1,29,4,3,1,0,91,2,2,7,4,1,13402,1,0,14,3,1,2.0,13,3.0,3,12,7,5.0,7
1275,51,1,2,942,2,3,3,2,1,0,53,3,3,1,3,1,22984,2,0,11,3,4,0.0,15,2.0,3,2,2,2.0,2
1276,37,1,2,589,1,9,2,3,2,1,46,2,2,7,2,1,8800,1,0,14,3,1,2.0,5,2.0,3,5,2,0.0,3
1277,46,1,2,734,2,2,4,4,3,1,46,3,5,0,4,0,14218,7,1,17,3,3,1.0,24,3.0,3,2,1,2.0,2
1278,36,1,2,1383,2,10,3,5,4,1,90,3,3,2,1,1,25949,7,1,13,3,4,1.0,15,1.0,3,12,8,5.0,7
1279,44,0,1,429,2,1,2,4,3,1,99,3,1,6,2,0,11092,1,1,12,3,3,2.5,6,2.0,2,5,3,2.0,3
1280,37,1,2,1239,0,8,2,1,3,1,89,3,2,4,2,0,12832,2,0,13,3,3,0.0,19,4.0,2,10,0,4.0,7
1281,35,0,2,303,1,27,3,5,3,1,84,3,2,7,4,2,13492,1,1,18,3,4,0.0,10,2.0,3,10,7,7.0,7
1282,33,1,2,867,2,8,4,5,4,1,90,4,1,6,1,1,6076,6,0,19,3,2,1.0,14,1.0,3,10,8,7.0,6
1283,28,1,2,1181,2,1,3,5,3,1,82,3,1,6,4,1,5531,1,0,11,3,3,1.0,5,4.5,4,5,3,0.0,3
1284,39,1,2,1253,2,10,1,4,3,1,65,3,3,0,3,2,7914,7,0,21,3,3,0.0,9,3.0,3,4,3,2.0,2
1285,46,1,0,849,1,26,2,5,2,1,98,2,2,7,2,2,25166,8,0,15,3,3,0.0,6,3.0,3,2,2,2.0,2
1286,40,1,2,616,2,2,2,5,3,0,99,3,1,8,1,1,25605,4,0,17,3,4,1.0,7,4.5,2,4,3,0.0,2
1287,42,1,2,1128,2,13,3,4,2,1,95,4,2,2,1,1,5696,5,0,18,3,3,2.0,10,2.0,2,0,0,0.0,0
1288,35,1,0,1180,2,2,2,4,2,1,90,3,2,3,4,0,24442,2,0,14,3,3,1.0,15,4.5,3,7,7,1.0,7
1289,38,1,0,1336,0,2,3,0,1,1,100,3,1,4,2,0,7129,5,0,13,3,4,2.5,13,3.0,3,11,10,3.0,8
1290,34,0,1,234,2,9,4,5,4,1,93,3,2,8,1,1,6208,4,0,17,3,3,1.0,11,3.0,2,7,1,0.0,7
1291,37,0,2,370,2,10,4,4,4,1,58,3,2,3,1,2,4992,1,0,15,3,2,0.0,10,4.0,1,10,3,0.0,8
1292,39,1,1,766,1,20,3,5,3,1,83,3,2,7,4,0,19188,2,0,18,3,4,1.0,7,4.5,3,2,1,2.0,2
1293,43,1,0,343,2,9,3,5,1,1,52,3,1,6,3,2,24978,4,0,13,3,3,0.0,7,2.0,2,3,2,1.0,2
1294,41,1,2,447,2,5,3,5,2,1,85,4,2,2,2,2,15530,3,0,12,3,1,0.0,11,3.0,1,3,2,1.0,2
1295,41,1,2,796,1,4,1,3,3,0,81,3,3,7,3,0,26458,0,1,13,3,4,1.0,23,3.0,4,18,14,7.5,5
1296,30,1,2,1092,2,10,3,4,1,0,64,3,3,3,3,2,2739,2,0,14,3,2,0.0,9,3.0,3,7,7,0.0,2
1297,26,0,2,920,0,20,2,4,4,0,69,3,1,4,2,1,6889,0,1,11,3,3,0.0,6,3.0,3,5,1,1.0,4
1298,46,0,2,261,2,21,2,4,4,0,66,3,2,2,2,1,10842,4,0,22,3,4,1.0,13,2.0,4,9,7,3.0,7
1299,40,1,2,1194,2,1,3,5,3,0,52,3,2,2,4,0,9060,4,0,17,3,4,1.0,12,3.0,3,5,3,0.0,3
1300,34,1,2,810,1,8,2,2,2,1,92,4,2,7,3,1,22128,1,0,21,3,3,2.0,10,4.5,3,10,8,4.0,8
1301,58,1,0,350,1,2,3,4,2,1,52,3,4,1,2,0,22577,4,0,22,3,4,1.0,10,0.5,2,16,9,7.5,14
1302,35,1,2,185,2,23,4,4,2,1,91,1,1,8,3,1,9696,0,0,16,3,2,1.0,6,2.0,4,5,4,0.0,3
1303,47,1,2,1001,2,4,3,5,3,0,92,2,3,3,2,0,19271,8,1,12,3,3,1.0,28,4.0,3,18,11,7.5,10
1304,40,1,2,750,2,12,3,5,2,0,47,3,2,2,1,0,10748,2,0,12,3,2,1.0,15,3.0,3,7,4,7.0,7
1305,54,1,2,431,2,7,4,4,4,0,68,3,2,6,4,1,15696,4,0,15,3,2,1.0,14,2.0,2,7,1,1.0,7
1306,31,1,1,1125,1,7,4,3,1,0,68,3,3,7,1,1,8277,2,0,14,3,4,2.0,9,3.0,3,3,2,2.0,2
1307,28,1,2,1217,2,1,3,4,3,0,67,3,1,6,1,1,12719,1,0,25,3,3,1.0,3,3.0,3,3,2,1.0,2
1308,38,1,2,723,1,2,4,3,2,0,77,1,2,5,4,1,4244,2,1,20,3,1,2.0,20,4.0,2,4,2,0.0,3
1309,26,1,2,572,1,10,3,4,3,1,46,3,2,7,4,2,9125,1,0,13,3,1,0.0,5,4.0,3,5,3,1.0,2
1310,58,1,1,1216,2,15,4,5,1,1,87,3,4,0,3,1,21624,2,1,14,3,2,0.0,23,3.0,3,2,2,2.0,2
1311,18,1,0,1431,2,14,3,4,2,0,33,3,1,6,3,2,8018,1,0,16,3,3,0.0,0,4.0,1,0,0,0.0,0
1312,31,0,2,359,0,18,5,0,4,1,89,4,1,4,1,1,21495,0,0,17,3,3,0.0,2,4.0,3,1,0,0.0,0
1313,29,0,2,350,0,13,3,0,1,1,56,2,1,4,1,0,3157,4,1,15,3,4,2.5,4,3.0,3,2,2,2.0,0
1314,45,1,0,589,1,2,4,5,3,0,67,3,2,7,3,1,19665,4,0,22,3,2,2.0,10,3.0,4,8,7,5.0,7
1315,36,1,2,430,2,2,4,1,4,0,73,3,2,6,2,1,19573,4,1,22,3,4,1.0,15,2.0,3,1,0,0.0,0
1316,43,1,1,1422,1,2,4,5,1,1,92,3,2,7,4,1,19246,1,0,20,3,3,1.0,7,4.5,3,7,7,7.0,7
1317,27,1,1,1297,2,5,2,5,4,0,53,3,1,8,4,2,19826,0,1,14,3,3,0.0,6,3.0,2,5,4,0.0,2
1318,29,1,1,574,2,20,1,4,4,1,40,3,1,8,4,1,7003,1,0,13,3,2,0.0,11,3.0,4,11,8,3.0,10
1319,32,1,1,1318,1,10,4,3,4,1,79,3,2,7,4,2,26075,8,0,13,3,3,0.0,4,2.0,4,0,0,0.0,0
1320,42,1,0,355,2,10,4,2,3,1,38,3,1,6,3,1,6161,3,0,22,3,2,2.0,10,1.0,2,6,3,3.0,3
1321,47,1,2,207,2,9,4,5,2,0,64,3,1,8,3,2,5411,4,0,12,3,3,0.0,7,2.0,3,2,2,2.0,0
1322,46,1,2,706,2,2,2,5,4,1,82,3,3,3,4,0,19989,3,0,14,3,3,1.0,12,4.0,2,9,8,4.0,7
1323,28,1,0,280,0,1,2,5,3,1,43,3,1,4,4,0,10494,1,0,15,3,2,1.0,3,2.0,3,3,2,2.0,2
1324,29,1,2,726,2,29,1,5,4,1,93,1,2,2,3,0,21143,8,0,17,3,4,2.0,11,3.0,3,7,0,1.0,6
1325,42,1,2,1142,2,8,3,5,4,1,81,3,1,8,3,2,13624,4,0,13,3,4,0.0,8,3.0,3,0,0,0.0,0
1326,32,0,2,414,1,2,4,3,3,1,82,2,2,7,2,2,26186,7,1,12,3,3,0.0,7,3.0,2,2,2,2.0,2
1327,46,1,2,1319,1,3,3,2,1,0,45,4,4,7,1,0,7739,2,0,12,3,4,1.0,25,4.5,3,18,3,2.0,8
1328,27,1,2,728,1,23,1,4,2,0,36,2,2,5,3,1,7018,1,0,21,3,4,1.0,9,4.5,3,9,8,5.0,8
1329,29,1,2,352,0,6,1,4,4,1,87,2,1,4,2,1,15434,1,0,11,3,4,0.0,1,3.0,3,1,0,0.0,0
1330,43,1,2,823,2,6,3,4,1,0,81,2,5,1,3,1,22539,7,0,13,3,4,0.0,21,2.0,3,16,12,6.0,14
1331,48,1,2,1224,2,10,3,5,4,1,91,2,5,0,2,1,13583,4,0,12,3,4,0.0,10,3.0,3,18,10,7.5,9
1332,29,0,1,459,2,24,2,5,4,1,73,2,1,6,4,2,14753,1,1,24,3,2,0.0,1,3.0,2,1,0,1.0,0
1333,46,0,2,1254,1,10,3,5,3,0,64,3,3,7,2,1,14011,5,0,21,3,3,2.5,14,2.0,3,8,7,0.0,7
1334,27,1,1,1131,2,15,3,5,4,0,77,2,1,6,1,1,23844,0,0,19,3,4,1.0,8,2.0,2,7,6,7.0,3
1335,39,1,2,835,2,19,4,1,4,1,41,3,2,6,4,0,5141,8,0,14,3,2,2.5,7,2.0,3,2,2,2.0,2
1336,55,1,2,836,2,2,4,2,2,1,98,2,1,6,4,1,7975,8,0,20,3,2,1.0,19,2.0,4,5,2,0.0,4
1337,28,1,2,1172,1,3,3,4,2,0,78,3,1,5,2,1,3692,1,0,19,3,4,1.0,1,3.0,3,1,0,0.0,0
1338,30,0,2,945,1,9,3,4,2,1,89,3,1,5,4,2,16019,1,0,13,3,3,0.0,1,3.0,2,1,0,0.0,0
1339,22,0,2,391,2,7,1,5,4,1,75,3,1,6,2,2,26092,1,1,23,3,1,0.0,1,2.0,3,1,0,0.0,0
1340,36,1,2,1266,1,10,4,2,2,0,63,2,2,7,3,1,6060,1,1,13,3,1,1.0,10,4.0,3,10,9,1.0,7
1341,31,1,2,311,2,20,3,5,2,1,89,3,2,8,3,0,18624,1,0,11,3,1,1.0,10,2.0,3,10,8,0.0,2
1342,34,1,2,1480,1,4,3,5,3,1,64,3,3,7,4,1,24444,2,1,13,3,4,2.5,9,3.0,3,5,3,1.0,0
1343,29,1,2,592,2,7,3,5,4,1,59,3,1,8,1,2,19384,3,0,14,3,2,0.0,11,2.0,3,3,2,1.0,2
1344,37,1,2,783,2,7,4,4,4,1,78,3,2,6,1,1,13588,5,1,22,3,3,1.0,16,2.0,3,5,3,0.0,4
1345,35,1,2,219,2,16,2,1,4,0,44,2,2,3,2,1,25388,0,1,11,3,4,0.0,4,2.0,3,3,2,0.0,2
1346,45,1,2,556,2,25,2,5,2,0,93,2,2,3,4,1,23888,0,0,13,3,4,2.0,10,2.0,2,9,8,3.0,8
1347,36,1,1,1213,0,2,1,0,2,1,94,2,2,4,4,2,4223,1,0,21,3,4,0.0,10,2.0,2,10,1,0.0,8
1348,40,1,2,1137,2,1,4,5,1,1,98,3,4,1,1,0,18991,2,0,11,3,1,1.0,22,3.0,3,18,7,7.5,3
1349,26,1,2,482,2,1,2,5,2,0,90,2,1,6,3,1,14908,1,1,13,3,3,1.0,1,3.0,2,1,0,1.0,0
1350,27,1,2,511,1,2,2,4,1,0,89,4,2,7,3,2,26997,0,0,14,3,2,0.0,9,4.5,2,8,7,0.0,7
1351,48,1,1,117,2,22,3,4,4,0,58,3,4,1,4,0,2437,3,0,11,3,2,1.0,24,3.0,3,18,3,4.0,7
1352,44,1,2,170,2,1,4,5,2,1,78,4,2,2,1,1,9364,2,0,15,3,4,1.0,10,4.5,3,2,0,2.0,2
1353,34,0,0,967,2,16,4,2,4,1,85,1,1,6,1,1,14460,1,1,23,3,2,1.0,5,2.0,3,5,2,3.0,0
1354,56,0,2,1162,2,24,2,5,1,1,97,3,1,8,4,2,10261,1,0,16,3,4,0.0,5,3.0,3,4,2,1.0,0
1355,36,1,2,335,1,17,2,3,3,1,33,2,2,7,2,1,16822,2,0,16,3,3,2.0,12,1.0,1,4,2,1.0,3
1356,41,1,2,337,1,8,3,3,3,0,54,3,2,7,2,1,26841,5,0,21,3,3,1.0,14,3.0,3,5,4,1.0,4
1357,42,1,2,1396,2,6,3,4,3,1,83,3,3,0,1,1,14842,2,0,13,3,2,1.0,18,3.0,4,13,7,5.0,7
1358,31,1,2,1079,1,10,2,4,3,0,86,3,2,7,4,0,20115,2,1,11,3,4,1.0,8,2.0,3,5,2,1.0,4
1359,34,1,2,735,1,3,1,4,4,0,75,2,2,7,4,1,16495,3,1,12,3,3,0.0,9,3.0,2,4,2,0.0,1
1360,31,1,2,471,2,4,3,4,1,0,62,4,1,8,3,0,16031,8,0,12,3,2,1.0,4,0.5,2,2,2,2.0,2
1361,26,1,1,1096,2,6,3,1,3,1,61,4,1,8,4,1,7102,0,0,18,3,1,1.0,8,3.0,3,7,7,7.0,7
1362,45,1,1,1297,2,1,4,4,2,1,44,3,2,2,3,2,14511,4,0,12,3,3,0.0,12,3.0,3,4,2,0.0,3
1363,33,1,2,217,1,10,4,3,2,1,43,3,2,7,3,2,10410,1,0,14,3,2,0.0,10,2.0,2,10,4,0.0,9
1364,28,1,1,783,1,1,2,5,3,1,42,2,2,7,4,1,19255,1,1,12,3,3,1.0,7,2.0,3,7,7,0.0,7
1365,29,0,1,746,1,24,3,2,3,1,45,4,1,5,1,2,10642,1,0,17,3,4,0.0,1,3.0,3,1,0,0.0,0
1366,39,1,0,1251,1,21,4,5,1,0,32,1,2,7,3,1,3987,6,0,19,3,3,1.0,10,1.0,3,3,2,1.0,2
1367,27,1,2,1354,2,2,4,2,2,1,41,3,1,6,2,1,6073,1,0,11,3,3,1.0,6,3.0,2,5,3,1.0,2
1368,34,1,1,735,2,22,4,1,3,1,86,2,2,6,4,1,26496,1,1,15,3,2,0.0,16,3.0,3,15,10,6.0,11
1369,28,0,2,1475,1,13,2,3,4,0,84,3,2,7,3,2,23352,3,1,11,3,4,0.0,6,0.5,3,2,0,2.0,2
1370,47,1,0,1169,2,14,4,2,3,1,64,3,2,6,2,1,2125,8,0,18,3,3,1.0,16,4.0,4,8,7,1.0,7
1371,56,1,2,1443,1,11,5,3,4,0,89,2,2,7,1,1,20328,4,0,16,3,3,1.0,6,3.0,3,0,0,0.0,0
1372,39,1,2,867,2,9,2,4,1,1,87,3,2,3,1,1,12315,1,0,25,3,4,1.0,10,3.0,3,10,0,7.0,9
1373,38,1,1,1394,2,8,3,4,4,0,58,2,2,6,2,0,18115,1,1,16,3,3,1.0,20,3.0,3,18,11,0.0,7
1374,58,1,2,605,1,21,3,5,4,0,72,3,4,1,4,1,11761,4,1,13,3,3,1.0,10,2.0,2,1,0,0.0,0
1375,32,0,1,238,2,5,2,5,1,0,47,4,1,6,3,2,15318,3,1,14,3,1,0.0,8,2.0,3,4,1,0.0,3
